56,4/28/2021,118,0.25, ,0, ,672, ,8.3, ,82.2, ,41.8, ,64.2, ,78, ,18, ,41, ,39.8, ,4.8, ,116.3, ,59.4, 
56,4/29/2021,119,0.25, ,0, ,652, ,9.3, ,89.3, ,48.1, ,70.7, ,68, ,19, ,36, ,42.5, ,4.2, ,102, ,59.4, 
56,4/30/2021,120,0.27, ,0, ,634, ,11.1, ,89.7, ,54.6, ,71.8, ,77, ,23, ,42, ,47.3, ,6.5, ,155, ,59.9, 
56,5/1/2021,121,0.27, ,0, ,658, ,11.3, ,83, ,51.8, ,65.1, ,81, ,35, ,54, ,47.9, ,10.4, ,248.6, ,60.4, 
56,5/2/2021,122,0.33, ,0, ,660, ,9.8, ,82.6, ,50.9, ,67.1, ,84, ,16, ,43, ,43.9, ,13.1,Y,314.2,Y,60.3, 
56,5/3/2021,123,0.35, ,0, ,666, ,8.3, ,86.3, ,54.3, ,71.3, ,62, ,13, ,32, ,39.8, ,11.2, ,269.7, ,60.3, 
57,4/27/2021,117,0.18, ,0, ,550, ,4.5, ,62.4, ,27.9, ,46.4, ,78, ,21, ,42, ,24.5, ,6.7, ,160.2, ,53.6, 
57,4/28/2021,118,0.21, ,0, ,687, ,3.7, ,71.3, ,25.5, ,49.9, ,73, ,8, ,30, ,19.8, ,4.6, ,110.8, ,54.8, 
57,4/29/2021,119,0.24, ,0, ,661, ,5, ,87.7,Y,32.9, ,61.5, ,58, ,10, ,27, ,27.1, ,4.1, ,99.3, ,57, 
57,4/30/2021,120,0.27, ,0, ,627, ,5.2, ,84.3, ,40.7, ,64.3, ,57, ,12, ,25, ,28.2, ,5.9, ,142.7, ,59.5, 
57,5/1/2021,121,0.27, ,0, ,681, ,5.4, ,76.6, ,41.5, ,61.2, ,53, ,13, ,29, ,28.7, ,8.1, ,195.3, ,60.4, 
57,5/2/2021,122,0.23, ,0, ,616, ,5.5, ,67.5, ,43.4, ,54.8, ,62, ,19, ,38, ,29.4, ,7.3, ,176.1, ,60.5, 
57,5/3/2021,123,0.22, ,0, ,566, ,3.7, ,69.1, ,32, ,58.8, ,70, ,12, ,22, ,20.2, ,5.6, ,133.7, ,61.7, 
62,4/27/2021,117,0.13, ,0.03, ,481, ,9.7, ,66.2, ,43.6, ,52.6, ,94, ,43, ,72, ,43.7, ,2.4, ,57.4, ,60.5, 
62,4/28/2021,118,0.2, ,0, ,543, ,9, ,82.7, ,46.8, ,64, ,91, ,13, ,44, ,41.8, ,3.6, ,86.3, ,60.4, 
62,4/29/2021,119,0.25, ,0, ,552, ,7.1, ,96.3,Y,58.8, ,75.3, ,43, ,8, ,24, ,35.8, ,4.8, ,116.3, ,63.1, 
62,4/30/2021,120,0.27, ,0, ,568, ,6.7, ,96.3,Y,64.3,Y,78.6,Y,42, ,11, ,20,Y,34.4,Y,4.8, ,115.9, ,65, 
62,5/1/2021,121,0.17, ,0, ,517, ,11.6, ,78.1, ,52.4, ,62.9, ,92, ,34, ,59, ,48.5, ,2.9, ,69.6, ,66, 
62,5/2/2021,122,0.06, ,0, ,231, ,12, ,64.9, ,52.1, ,56.4, ,89, ,64, ,77, ,49.3, ,2.5, ,59.2, ,65.2, 
62,5/3/2021,123,0.18,R,0, ,549, ,13.1, ,79.7, ,51.3, ,62.6, ,98, ,41, ,68, ,51.8, ,2.3, ,54.7, ,64.6, 
64,4/27/2021,117,0.21, ,0, ,691,R,9.6, ,69.7, ,44.8, ,56.3, ,90, ,36, ,62, ,43.5, ,4.8, ,114.9, ,--,S
64,4/28/2021,118,0.25, ,0, ,712,R,9.2, ,85.1, ,37.3, ,59.6, ,97, ,19, ,53, ,42.5, ,3.9, ,93, ,--,S
64,4/29/2021,119,0.25, ,0, ,718,R,10, ,92, ,37.6, ,61.9, ,95, ,17, ,53, ,44.7, ,3.6, ,87.4, ,--,S
64,4/30/2021,120,0.23,R,0, ,700,R,11.8, ,85.5, ,42, ,59.9, ,98, ,32, ,67, ,48.9, ,3.9, ,94.3, ,--,S
64,5/1/2021,121,0.17, ,0, ,572, ,12.5, ,72.8, ,49.7, ,57.6, ,97, ,49, ,77, ,50.5, ,4.4, ,105.2, ,--,S
64,5/2/2021,122,0.21, ,0, ,676, ,11.5, ,70.7, ,48.1, ,57.1, ,93, ,51, ,72, ,48.3, ,5, ,119.1, ,--,S
64,5/3/2021,123,0.23, ,0, ,682, ,11.9, ,83, ,46.8, ,60.8, ,100, ,37, ,65, ,49.1, ,3.7, ,88.2, ,--,S
68,4/27/2021,117,0.27, ,0, ,661, ,7.8, ,77, ,54.7, ,66, ,54, ,20, ,36, ,38.2, ,8.6, ,205.5, ,70.2, 
68,4/28/2021,118,0.28, ,0, ,689,R,8.1, ,87.9, ,51.4, ,72.3, ,60, ,18, ,30, ,39, ,5.5, ,132, ,71.6, 
68,4/29/2021,119,0.28, ,0, ,696,R,7.5, ,98.2, ,54.4, ,79.7, ,46, ,12, ,22, ,37, ,3.9, ,94, ,73.2, 
68,4/30/2021,120,0.32, ,0, ,697,R,7.1, ,103.7, ,61.6, ,85.3, ,37, ,9, ,17, ,35.9, ,5, ,120.2, ,74.7, 
68,5/1/2021,121,0.43, ,0, ,647, ,4.9, ,99.3, ,66.8, ,85.7, ,31, ,4, ,12, ,26.7, ,10.7, ,257.5, ,75.6, 
68,5/2/2021,122,0.42, ,0, ,696,R,8.5, ,89.2, ,64.5, ,77.5, ,45, ,6, ,26, ,40.4, ,14.6, ,350.5, ,75.4, 
68,5/3/2021,123,0.3, ,0, ,697,R,8.7, ,92.3, ,54.7, ,77.1, ,60, ,14, ,27, ,41, ,5.2, ,124.2, ,75.6, 
70,4/27/2021,117,0.23, ,0, ,669, ,9.2, ,78.7, ,44.4, ,62, ,99, ,23, ,49, ,42.4, ,5.9, ,142.1, ,58.9, 
70,4/28/2021,118,0.24, ,0, ,685,R,9.4, ,85.4, ,40.4, ,66.3, ,100, ,18, ,43, ,42.9, ,3.5, ,85, ,59.5, 
70,4/29/2021,119,0.24, ,0, ,662, ,11, ,90.9, ,48.3, ,71, ,97, ,21, ,43, ,47.1, ,3.2, ,77.8, ,60.5, 
70,4/30/2021,120,0.25, ,0, ,648, ,10.9, ,88.7, ,48.5, ,68.4, ,100, ,21, ,46, ,46.9, ,4.6, ,110.8, ,61.4, 
70,5/1/2021,121,0.24, ,0, ,675, ,12.3, ,82.4, ,50.7, ,63.8, ,90, ,31, ,61, ,50.1, ,6.7, ,160.2, ,61.5, 
70,5/2/2021,122,0.27, ,0, ,672, ,10.7, ,84.3, ,48.4, ,67.8, ,97, ,17, ,46, ,46.4, ,6.9, ,164.4, ,61, 
70,5/3/2021,123,0.28, ,0, ,681, ,9.5, ,87.7, ,53.5, ,72, ,80, ,13, ,35, ,43.2, ,6, ,143.9, ,61.3, 
71,4/27/2021,117,0.26, ,0, ,666, ,9.4, ,76.6, ,40.3, ,60.5, ,94, ,28, ,52, ,43, ,7.9, ,188.8, ,58.5, 
