"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/17/2021","AirNow","061010003","1","0.028","ppm","26","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/18/2021","AirNow","061010003","1","0.037","ppm","34","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/19/2021","AirNow","061010003","1","0.035","ppm","32","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/20/2021","AirNow","061010003","1","0.028","ppm","26","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/21/2021","AirNow","061010003","1","0.023","ppm","21","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/22/2021","AirNow","061010003","1","0.028","ppm","26","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/23/2021","AirNow","061010003","1","0.022","ppm","20","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/24/2021","AirNow","061010003","1","0.025","ppm","23","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/25/2021","AirNow","061010003","1","0.034","ppm","31","Yuba City","20","83.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/27/2021","AirNow","061010003","1","0.033","ppm","31","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/28/2021","AirNow","061010003","1","0.027","ppm","25","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/29/2021","AirNow","061010003","1","0.027","ppm","25","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/30/2021","AirNow","061010003","1","0.03","ppm","28","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"01/31/2021","AirNow","061010003","1","0.032","ppm","30","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/01/2021","AirNow","061010003","1","0.034","ppm","31","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/02/2021","AirNow","061010003","1","0.023","ppm","21","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/03/2021","AirNow","061010003","1","0.029","ppm","27","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/04/2021","AirNow","061010003","1","0.04","ppm","37","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/05/2021","AirNow","061010003","1","0.03","ppm","28","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/06/2021","AirNow","061010003","1","0.033","ppm","31","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/07/2021","AirNow","061010003","1","0.033","ppm","31","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/08/2021","AirNow","061010003","1","0.028","ppm","26","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/09/2021","AirNow","061010003","1","0.038","ppm","35","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/10/2021","AirNow","061010003","1","0.034","ppm","31","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/11/2021","AirNow","061010003","1","0.022","ppm","20","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/12/2021","AirNow","061010003","1","0.029","ppm","27","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/13/2021","AirNow","061010003","1","0.035","ppm","32","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/14/2021","AirNow","061010003","1","0.036","ppm","33","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/15/2021","AirNow","061010003","1","0.027","ppm","25","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/16/2021","AirNow","061010003","1","0.035","ppm","32","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/17/2021","AirNow","061010003","1","0.037","ppm","34","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/18/2021","AirNow","061010003","1","0.029","ppm","27","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/19/2021","AirNow","061010003","1","0.029","ppm","27","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/20/2021","AirNow","061010003","1","0.036","ppm","33","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/21/2021","AirNow","061010003","1","0.035","ppm","32","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/22/2021","AirNow","061010003","1","0.034","ppm","31","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/23/2021","AirNow","061010003","1","0.041","ppm","38","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/24/2021","AirNow","061010003","1","0.041","ppm","38","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/25/2021","AirNow","061010003","1","0.039","ppm","36","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/26/2021","AirNow","061010003","1","0.038","ppm","35","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/27/2021","AirNow","061010003","1","0.041","ppm","38","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"02/28/2021","AirNow","061010003","1","0.041","ppm","38","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/01/2021","AirNow","061010003","1","0.047","ppm","44","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/02/2021","AirNow","061010003","1","0.043","ppm","40","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/03/2021","AirNow","061010003","1","0.04","ppm","37","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/04/2021","AirNow","061010003","1","0.048","ppm","44","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/05/2021","AirNow","061010003","1","0.047","ppm","44","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/06/2021","AirNow","061010003","1","0.041","ppm","38","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/07/2021","AirNow","061010003","1","0.035","ppm","32","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/08/2021","AirNow","061010003","1","0.044","ppm","41","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/09/2021","AirNow","061010003","1","0.038","ppm","35","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/11/2021","AirNow","061010003","1","0.037","ppm","34","Yuba City","23","96.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/15/2021","AirNow","061010003","1","0.035","ppm","32","Yuba City","18","75.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/16/2021","AirNow","061010003","1","0.034","ppm","31","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/17/2021","AirNow","061010003","1","0.035","ppm","32","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/18/2021","AirNow","061010003","1","0.025","ppm","23","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/19/2021","AirNow","061010003","1","0.036","ppm","33","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/20/2021","AirNow","061010003","1","0.038","ppm","35","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/21/2021","AirNow","061010003","1","0.04","ppm","37","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/22/2021","AirNow","061010003","1","0.036","ppm","33","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/23/2021","AirNow","061010003","1","0.042","ppm","39","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/24/2021","AirNow","061010003","1","0.042","ppm","39","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/25/2021","AirNow","061010003","1","0.041","ppm","38","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/26/2021","AirNow","061010003","1","0.04","ppm","37","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/27/2021","AirNow","061010003","1","0.047","ppm","44","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/28/2021","AirNow","061010003","1","0.046","ppm","43","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/29/2021","AirNow","061010003","1","0.048","ppm","44","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/30/2021","AirNow","061010003","1","0.042","ppm","39","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/31/2021","AirNow","061010003","1","0.051","ppm","47","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/01/2021","AirNow","061010003","1","0.057","ppm","58","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/02/2021","AirNow","061010003","1","0.057","ppm","58","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/03/2021","AirNow","061010003","1","0.049","ppm","45","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/04/2021","AirNow","061010003","1","0.043","ppm","40","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/05/2021","AirNow","061010003","1","0.042","ppm","39","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/06/2021","AirNow","061010003","1","0.046","ppm","43","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/07/2021","AirNow","061010003","1","0.043","ppm","40","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/08/2021","AirNow","061010003","1","0.044","ppm","41","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/09/2021","AirNow","061010003","1","0.048","ppm","44","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/10/2021","AirNow","061010003","1","0.045","ppm","42","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/11/2021","AirNow","061010003","1","0.044","ppm","41","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/12/2021","AirNow","061010003","1","0.045","ppm","42","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/13/2021","AirNow","061010003","1","0.044","ppm","41","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/14/2021","AirNow","061010003","1","0.042","ppm","39","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/15/2021","AirNow","061010003","1","0.045","ppm","42","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/16/2021","AirNow","061010003","1","0.042","ppm","39","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/17/2021","AirNow","061010003","1","0.042","ppm","39","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/18/2021","AirNow","061010003","1","0.045","ppm","42","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/19/2021","AirNow","061010003","1","0.051","ppm","47","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/20/2021","AirNow","061010003","1","0.047","ppm","44","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/21/2021","AirNow","061010003","1","0.046","ppm","43","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/22/2021","AirNow","061010003","1","0.042","ppm","39","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/23/2021","AirNow","061010003","1","0.044","ppm","41","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/24/2021","AirNow","061010003","1","0.041","ppm","38","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/25/2021","AirNow","061010003","1","0.037","ppm","34","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/29/2021","AirNow","061010003","1","0.055","ppm","51","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"04/30/2021","AirNow","061010003","1","0.054","ppm","50","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"05/01/2021","AirNow","061010003","1","0.042","ppm","39","Yuba City","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.1387725442464","-121.618548986224"
"03/29/2021","AirNow","061010004","1","0.053","ppm","49","Sutter Buttes (seasonal)","20","83.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"03/30/2021","AirNow","061010004","1","0.05","ppm","46","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"03/31/2021","AirNow","061010004","1","0.059","ppm","64","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/01/2021","AirNow","061010004","1","0.062","ppm","74","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/02/2021","AirNow","061010004","1","0.059","ppm","64","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/03/2021","AirNow","061010004","1","0.058","ppm","61","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/04/2021","AirNow","061010004","1","0.047","ppm","44","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/05/2021","AirNow","061010004","1","0.047","ppm","44","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/06/2021","AirNow","061010004","1","0.049","ppm","45","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/07/2021","AirNow","061010004","1","0.048","ppm","44","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/09/2021","AirNow","061010004","1","0.051","ppm","47","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/10/2021","AirNow","061010004","1","0.052","ppm","48","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/11/2021","AirNow","061010004","1","0.053","ppm","49","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/12/2021","AirNow","061010004","1","0.051","ppm","47","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/13/2021","AirNow","061010004","1","0.049","ppm","45","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/14/2021","AirNow","061010004","1","0.045","ppm","42","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/15/2021","AirNow","061010004","1","0.051","ppm","47","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/16/2021","AirNow","061010004","1","0.049","ppm","45","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/17/2021","AirNow","061010004","1","0.049","ppm","45","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/18/2021","AirNow","061010004","1","0.056","ppm","54","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/19/2021","AirNow","061010004","1","0.053","ppm","49","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/20/2021","AirNow","061010004","1","0.052","ppm","48","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/21/2021","AirNow","061010004","1","0.047","ppm","44","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/22/2021","AirNow","061010004","1","0.047","ppm","44","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/23/2021","AirNow","061010004","1","0.045","ppm","42","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/24/2021","AirNow","061010004","1","0.042","ppm","39","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/25/2021","AirNow","061010004","1","0.04","ppm","37","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/26/2021","AirNow","061010004","1","0.043","ppm","40","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/27/2021","AirNow","061010004","1","0.046","ppm","43","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/28/2021","AirNow","061010004","1","0.059","ppm","64","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/29/2021","AirNow","061010004","1","0.059","ppm","64","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"04/30/2021","AirNow","061010004","1","0.053","ppm","49","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"05/01/2021","AirNow","061010004","1","0.045","ppm","42","Sutter Buttes (seasonal)","24","100.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"05/02/2021","AirNow","061010004","1","0.045","ppm","42","Sutter Buttes (seasonal)","20","83.0000","44201","Ozone","49700","Yuba City, CA","06","California","101","Sutter","39.2055720009243","-121.820362"
"03/24/2021","AirNow","061030004","1","0.04","ppm","37","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"03/25/2021","AirNow","061030004","1","0.039","ppm","36","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"03/26/2021","AirNow","061030004","1","0.039","ppm","36","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"03/27/2021","AirNow","061030004","1","0.048","ppm","44","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"03/28/2021","AirNow","061030004","1","0.048","ppm","44","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"03/29/2021","AirNow","061030004","1","0.05","ppm","46","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"03/30/2021","AirNow","061030004","1","0.045","ppm","42","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"03/31/2021","AirNow","061030004","1","0.051","ppm","47","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"04/01/2021","AirNow","061030004","1","0.06","ppm","67","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"04/02/2021","AirNow","061030004","1","0.061","ppm","71","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"04/03/2021","AirNow","061030004","1","0.054","ppm","50","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"04/04/2021","AirNow","061030004","1","0.045","ppm","42","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"04/05/2021","AirNow","061030004","1","0.049","ppm","45","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"04/06/2021","AirNow","061030004","1","0.048","ppm","44","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"04/07/2021","AirNow","061030004","1","0.049","ppm","45","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"04/08/2021","AirNow","061030004","1","0.047","ppm","44","Tuscan Butte (seasonal)","23","96.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"04/09/2021","AirNow","061030004","1","0.049","ppm","45","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
"04/10/2021","AirNow","061030004","1","0.046","ppm","43","Tuscan Butte (seasonal)","24","100.0000","44201","Ozone","39780","Red Bluff, CA","06","California","103","Tehama","40.262072","-122.092766"
